source-expansion,source-card-name,source-card-number,source-variant,source-rarity,generated-set,generated-product-name,identity,source-quantity,existing-quantity
Ascended Heroes,Erika's Oddish,001/217,Normal,Common,Pokemon Ascended Heroes,Erika's Oddish #1,ascended heroes | erika s oddish | 1 |  | ungraded,1,0
Astral Radiance,Mesprit,066/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Mesprit [Holo] #66,astral radiance | mesprit | 66 | holo | ungraded,1,0
Astral Radiance,Azelf,067/189,Normal,Uncommon,Pokemon Astral Radiance,Azelf #67,astral radiance | azelf | 67 |  | ungraded,2,1
Astral Radiance,Azelf,067/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Azelf [Reverse Holo] #67,astral radiance | azelf | 67 | reverse holo | ungraded,1,1
Astral Radiance,Diancie,068/189,Reverse Holo,Rare Holo,Pokemon Astral Radiance,Diancie [Reverse Holo] #68,astral radiance | diancie | 68 | reverse holo | ungraded,1,0
Astral Radiance,Wyrdeer,069/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Wyrdeer [Holo] #69,astral radiance | wyrdeer | 69 | holo | ungraded,1,2
Astral Radiance,Wyrdeer,069/189,Reverse Holo,Rare Holo,Pokemon Astral Radiance,Wyrdeer [Reverse Holo] #69,astral radiance | wyrdeer | 69 | reverse holo | ungraded,1,0
Astral Radiance,Hisuian Growlithe,070/189,Normal,Common,Pokemon Astral Radiance,Hisuian Growlithe #70,astral radiance | hisuian growlithe | 70 |  | ungraded,2,1
Astral Radiance,Hisuian Arcanine,071/189,Normal,Rare,Pokemon Astral Radiance,Hisuian Arcanine #71,astral radiance | hisuian arcanine | 71 |  | ungraded,1,1
Astral Radiance,Hisuian Arcanine,071/189,Reverse Holo,Rare,Pokemon Astral Radiance,Hisuian Arcanine [Reverse Holo] #71,astral radiance | hisuian arcanine | 71 | reverse holo | ungraded,1,1
Astral Radiance,Machamp V,072/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Machamp V [Holo] #72,astral radiance | machamp v | 72 | holo | ungraded,1,0
Astral Radiance,Sudowoodo,074/189,Normal,Common,Pokemon Astral Radiance,Sudowoodo #74,astral radiance | sudowoodo | 74 |  | ungraded,2,1
Astral Radiance,Sudowoodo,074/189,Reverse Holo,Common,Pokemon Astral Radiance,Sudowoodo [Reverse Holo] #74,astral radiance | sudowoodo | 74 | reverse holo | ungraded,1,1
Astral Radiance,Regirock,075/189,Normal,Rare,Pokemon Astral Radiance,Regirock #75,astral radiance | regirock | 75 |  | ungraded,2,1
Astral Radiance,Cranidos,076/189,Normal,Uncommon,Pokemon Astral Radiance,Cranidos #76,astral radiance | cranidos | 76 |  | ungraded,1,1
Astral Radiance,Cranidos,076/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Cranidos [Reverse Holo] #76,astral radiance | cranidos | 76 | reverse holo | ungraded,2,1
Astral Radiance,Rampardos,077/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Rampardos [Holo] #77,astral radiance | rampardos | 77 | holo | ungraded,1,0
Astral Radiance,Lucario V,078/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Lucario V [Holo] #78,astral radiance | lucario v | 78 | holo | ungraded,2,0
Astral Radiance,Hippopotas,079/189,Normal,Common,Pokemon Astral Radiance,Hippopotas #79,astral radiance | hippopotas | 79 |  | ungraded,2,1
Astral Radiance,Hippopotas,079/189,Reverse Holo,Common,Pokemon Astral Radiance,Hippopotas [Reverse Holo] #79,astral radiance | hippopotas | 79 | reverse holo | ungraded,1,1
Astral Radiance,Hippowdon,080/189,Normal,Uncommon,Pokemon Astral Radiance,Hippowdon #80,astral radiance | hippowdon | 80 |  | ungraded,2,1
Astral Radiance,Hippowdon,080/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Hippowdon [Reverse Holo] #80,astral radiance | hippowdon | 80 | reverse holo | ungraded,2,1
Astral Radiance,Radiant Hawlucha,081/189,Normal Holo,Radiant Rare,Pokemon Astral Radiance,Radiant Hawlucha [Holo] #81,astral radiance | radiant hawlucha | 81 | holo | ungraded,2,0
Astral Radiance,Hisuian Decidueye,082/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Hisuian Decidueye [Holo] #82,astral radiance | hisuian decidueye | 82 | holo | ungraded,2,2
Astral Radiance,Hisuian Decidueye,082/189,Reverse Holo,Rare Holo,Pokemon Astral Radiance,Hisuian Decidueye [Reverse Holo] #82,astral radiance | hisuian decidueye | 82 | reverse holo | ungraded,1,1
Astral Radiance,Hisuian Decidueye V,083/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Hisuian Decidueye V [Holo] #83,astral radiance | hisuian decidueye v | 83 | holo | ungraded,2,0
Astral Radiance,Kleavor,085/189,Normal,Rare,Pokemon Astral Radiance,Kleavor #85,astral radiance | kleavor | 85 |  | ungraded,1,1
Astral Radiance,Kleavor,085/189,Reverse Holo,Rare,Pokemon Astral Radiance,Kleavor [Reverse Holo] #85,astral radiance | kleavor | 85 | reverse holo | ungraded,1,0
Astral Radiance,Kleavor,086/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Kleavor [Holo] #86,astral radiance | kleavor | 86 | holo | ungraded,2,1
Astral Radiance,Hisuian Qwilfish,088/189,Normal,Common,Pokemon Astral Radiance,Hisuian Qwilfish #88,astral radiance | hisuian qwilfish | 88 |  | ungraded,2,1
Astral Radiance,Hisuian Qwilfish,089/189,Normal,Common,Pokemon Astral Radiance,Hisuian Qwilfish #89,astral radiance | hisuian qwilfish | 89 |  | ungraded,2,1
Astral Radiance,Hisuian Qwilfish,089/189,Reverse Holo,Common,Pokemon Astral Radiance,Hisuian Qwilfish [Reverse Holo] #89,astral radiance | hisuian qwilfish | 89 | reverse holo | ungraded,1,1
Astral Radiance,Hisuian Overqwil,090/189,Normal,Uncommon,Pokemon Astral Radiance,Hisuian Overqwil #90,astral radiance | hisuian overqwil | 90 |  | ungraded,1,1
Astral Radiance,Hisuian Overqwil,091/189,Normal,Rare,Pokemon Astral Radiance,Hisuian Overqwil #91,astral radiance | hisuian overqwil | 91 |  | ungraded,1,1
Astral Radiance,Hisuian Overqwil,091/189,Reverse Holo,Rare,Pokemon Astral Radiance,Hisuian Overqwil [Reverse Holo] #91,astral radiance | hisuian overqwil | 91 | reverse holo | ungraded,1,1
Astral Radiance,Hisuian Sneasel,092/189,Normal,Common,Pokemon Astral Radiance,Hisuian Sneasel #92,astral radiance | hisuian sneasel | 92 |  | ungraded,1,1
Astral Radiance,Hisuian Sneasel,092/189,Reverse Holo,Common,Pokemon Astral Radiance,Hisuian Sneasel [Reverse Holo] #92,astral radiance | hisuian sneasel | 92 | reverse holo | ungraded,1,1
Astral Radiance,Hisuian Sneasler,093/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Hisuian Sneasler [Holo] #93,astral radiance | hisuian sneasler | 93 | holo | ungraded,1,1
Astral Radiance,Hisuian Sneasler,093/189,Reverse Holo,Rare Holo,Pokemon Astral Radiance,Hisuian Sneasler [Reverse Holo] #93,astral radiance | hisuian sneasler | 93 | reverse holo | ungraded,1,0
Astral Radiance,Hisuian Sneasler V,094/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Hisuian Sneasler V [Holo] #94,astral radiance | hisuian sneasler v | 94 | holo | ungraded,1,0
Astral Radiance,Poochyena,095/189,Normal,Common,Pokemon Astral Radiance,Poochyena #95,astral radiance | poochyena | 95 |  | ungraded,2,1
Astral Radiance,Mightyena,096/189,Normal,Rare,Pokemon Astral Radiance,Mightyena #96,astral radiance | mightyena | 96 |  | ungraded,1,1
Astral Radiance,Mightyena,096/189,Reverse Holo,Rare,Pokemon Astral Radiance,Mightyena [Reverse Holo] #96,astral radiance | mightyena | 96 | reverse holo | ungraded,1,1
Astral Radiance,Absol,097/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Absol [Holo] #97,astral radiance | absol | 97 | holo | ungraded,1,1
Astral Radiance,Absol,097/189,Reverse Holo,Rare Holo,Pokemon Astral Radiance,Absol [Reverse Holo] #97,astral radiance | absol | 97 | reverse holo | ungraded,1,0
Astral Radiance,Darkrai V,098/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Darkrai V [Holo] #98,astral radiance | darkrai v | 98 | holo | ungraded,2,0
Astral Radiance,Hisuian Samurott VSTAR,102/189,Normal Holo,Holo Rare VSTAR,Pokemon Astral Radiance,Hisuian Samurott VSTAR [Holo] #102,astral radiance | hisuian samurott vstar | 102 | holo | ungraded,1,0
Astral Radiance,Nickit,103/189,Normal,Common,Pokemon Astral Radiance,Nickit #103,astral radiance | nickit | 103 |  | ungraded,2,1
Astral Radiance,Thievul,104/189,Normal,Rare,Pokemon Astral Radiance,Thievul #104,astral radiance | thievul | 104 |  | ungraded,1,1
Astral Radiance,Thievul,104/189,Reverse Holo,Rare,Pokemon Astral Radiance,Thievul [Reverse Holo] #104,astral radiance | thievul | 104 | reverse holo | ungraded,1,1
Astral Radiance,Magnemite,105/189,Normal,Common,Pokemon Astral Radiance,Magnemite #105,astral radiance | magnemite | 105 |  | ungraded,1,1
Astral Radiance,Magnemite,105/189,Reverse Holo,Common,Pokemon Astral Radiance,Magnemite [Reverse Holo] #105,astral radiance | magnemite | 105 | reverse holo | ungraded,1,1
Astral Radiance,Magneton,106/189,Normal,Uncommon,Pokemon Astral Radiance,Magneton #106,astral radiance | magneton | 106 |  | ungraded,1,1
Astral Radiance,Registeel,108/189,Normal,Rare,Pokemon Astral Radiance,Registeel #108,astral radiance | registeel | 108 |  | ungraded,1,1
Astral Radiance,Registeel,108/189,Reverse Holo,Rare,Pokemon Astral Radiance,Registeel [Reverse Holo] #108,astral radiance | registeel | 108 | reverse holo | ungraded,1,0
Astral Radiance,Shieldon,109/189,Normal,Uncommon,Pokemon Astral Radiance,Shieldon #109,astral radiance | shieldon | 109 |  | ungraded,1,1
Astral Radiance,Bastiodon,110/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Bastiodon [Holo] #110,astral radiance | bastiodon | 110 | holo | ungraded,1,0
Astral Radiance,Bronzor,111/189,Normal,Common,Pokemon Astral Radiance,Bronzor #111,astral radiance | bronzor | 111 |  | ungraded,2,1
Astral Radiance,Bronzong,112/189,Normal,Uncommon,Pokemon Astral Radiance,Bronzong #112,astral radiance | bronzong | 112 |  | ungraded,1,1
Astral Radiance,Bronzong,112/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Bronzong [Reverse Holo] #112,astral radiance | bronzong | 112 | reverse holo | ungraded,1,1
Astral Radiance,Origin Forme Dialga VSTAR,114/189,Normal Holo,Holo Rare VSTAR,Pokemon Astral Radiance,Origin Forme Dialga VSTAR [Holo] #114,astral radiance | origin forme dialga vstar | 114 | holo | ungraded,1,0
Astral Radiance,Pawniard,115/189,Normal,Common,Pokemon Astral Radiance,Pawniard #115,astral radiance | pawniard | 115 |  | ungraded,2,1
Astral Radiance,Bisharp,116/189,Normal,Uncommon,Pokemon Astral Radiance,Bisharp #116,astral radiance | bisharp | 116 |  | ungraded,2,1
Astral Radiance,Garchomp V,117/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Garchomp V [Holo] #117,astral radiance | garchomp v | 117 | holo | ungraded,1,0
Astral Radiance,Regidrago,118/189,Normal,Rare,Pokemon Astral Radiance,Regidrago #118,astral radiance | regidrago | 118 |  | ungraded,2,1
Astral Radiance,Eevee,119/189,Normal,Common,Pokemon Astral Radiance,Eevee #119,astral radiance | eevee | 119 |  | ungraded,2,1
Astral Radiance,Hoothoot,120/189,Normal,Common,Pokemon Astral Radiance,Hoothoot #120,astral radiance | hoothoot | 120 |  | ungraded,2,1
Astral Radiance,Hoothoot,120/189,Reverse Holo,Common,Pokemon Astral Radiance,Hoothoot [Reverse Holo] #120,astral radiance | hoothoot | 120 | reverse holo | ungraded,1,1
Astral Radiance,Noctowl,121/189,Normal,Uncommon,Pokemon Astral Radiance,Noctowl #121,astral radiance | noctowl | 121 |  | ungraded,2,1
Astral Radiance,Noctowl,121/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Noctowl [Reverse Holo] #121,astral radiance | noctowl | 121 | reverse holo | ungraded,1,0
Astral Radiance,Teddiursa,122/189,Normal,Common,Pokemon Astral Radiance,Teddiursa #122,astral radiance | teddiursa | 122 |  | ungraded,1,1
Astral Radiance,Ursaring,123/189,Normal,Uncommon,Pokemon Astral Radiance,Ursaring #123,astral radiance | ursaring | 123 |  | ungraded,2,1
Astral Radiance,Ursaluna,124/189,Normal,Rare,Pokemon Astral Radiance,Ursaluna #124,astral radiance | ursaluna | 124 |  | ungraded,1,1
Astral Radiance,Stantler,125/189,Normal,Common,Pokemon Astral Radiance,Stantler #125,astral radiance | stantler | 125 |  | ungraded,2,1
Astral Radiance,Stantler,125/189,Reverse Holo,Common,Pokemon Astral Radiance,Stantler [Reverse Holo] #125,astral radiance | stantler | 125 | reverse holo | ungraded,1,0
Astral Radiance,Miltank,126/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Miltank [Holo] #126,astral radiance | miltank | 126 | holo | ungraded,1,0
Astral Radiance,Glameow,127/189,Normal,Common,Pokemon Astral Radiance,Glameow #127,astral radiance | glameow | 127 |  | ungraded,2,1
Astral Radiance,Purugly,128/189,Normal,Uncommon,Pokemon Astral Radiance,Purugly #128,astral radiance | purugly | 128 |  | ungraded,2,1
Astral Radiance,Chatot,129/189,Normal,Common,Pokemon Astral Radiance,Chatot #129,astral radiance | chatot | 129 |  | ungraded,2,1
Astral Radiance,Chatot,129/189,Reverse Holo,Common,Pokemon Astral Radiance,Chatot [Reverse Holo] #129,astral radiance | chatot | 129 | reverse holo | ungraded,1,1
Astral Radiance,Regigigas,130/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Regigigas [Holo] #130,astral radiance | regigigas | 130 | holo | ungraded,1,0
Astral Radiance,Rufflet,131/189,Normal,Common,Pokemon Astral Radiance,Rufflet #131,astral radiance | rufflet | 131 |  | ungraded,2,1
Astral Radiance,Hisuian Braviary,132/189,Normal,Rare,Pokemon Astral Radiance,Hisuian Braviary #132,astral radiance | hisuian braviary | 132 |  | ungraded,1,1
Astral Radiance,Hisuian Braviary,132/189,Reverse Holo,Rare,Pokemon Astral Radiance,Hisuian Braviary [Reverse Holo] #132,astral radiance | hisuian braviary | 132 | reverse holo | ungraded,2,1
Astral Radiance,Wyrdeer V,134/189,Normal Holo,Holo Rare V,Pokemon Astral Radiance,Wyrdeer V [Holo] #134,astral radiance | wyrdeer v | 134 | holo | ungraded,1,0
Astral Radiance,Adaman,135/189,Normal Holo,Rare Holo,Pokemon Astral Radiance,Adaman [Holo] #135,astral radiance | adaman | 135 | holo | ungraded,1,1
Astral Radiance,Canceling Cologne,136/189,Normal,Uncommon,Pokemon Astral Radiance,Canceling Cologne #136,astral radiance | canceling cologne | 136 |  | ungraded,1,1
Astral Radiance,Choy,137/189,Normal,Uncommon,Pokemon Astral Radiance,Choy #137,astral radiance | choy | 137 |  | ungraded,1,1
Astral Radiance,Cyllene,138/189,Normal,Uncommon,Pokemon Astral Radiance,Cyllene #138,astral radiance | cyllene | 138 |  | ungraded,1,1
Astral Radiance,Dark Patch,139/189,Normal,Uncommon,Pokemon Astral Radiance,Dark Patch #139,astral radiance | dark patch | 139 |  | ungraded,2,1
Astral Radiance,Energy Loto,140/189,Normal,Uncommon,Pokemon Astral Radiance,Energy Loto #140,astral radiance | energy loto | 140 |  | ungraded,1,1
Astral Radiance,Energy Loto,140/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Energy Loto [Reverse Holo] #140,astral radiance | energy loto | 140 | reverse holo | ungraded,1,1
Astral Radiance,Feather Ball,141/189,Normal,Uncommon,Pokemon Astral Radiance,Feather Ball #141,astral radiance | feather ball | 141 |  | ungraded,1,1
Astral Radiance,Gapejaw Bog,142/189,Normal,Uncommon,Pokemon Astral Radiance,Gapejaw Bog #142,astral radiance | gapejaw bog | 142 |  | ungraded,1,1
Astral Radiance,Gapejaw Bog,142/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Gapejaw Bog [Reverse Holo] #142,astral radiance | gapejaw bog | 142 | reverse holo | ungraded,1,0
Astral Radiance,Gardenia's Vigor,143/189,Normal,Uncommon,Pokemon Astral Radiance,Gardenia's Vigor #143,astral radiance | gardenia s vigor | 143 |  | ungraded,2,1
Astral Radiance,Gardenia's Vigor,143/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Gardenia's Vigor [Reverse Holo] #143,astral radiance | gardenia s vigor | 143 | reverse holo | ungraded,1,0
Astral Radiance,Grant,144/189,Normal,Uncommon,Pokemon Astral Radiance,Grant #144,astral radiance | grant | 144 |  | ungraded,1,1
Astral Radiance,Grant,144/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Grant [Reverse Holo] #144,astral radiance | grant | 144 | reverse holo | ungraded,2,1
Astral Radiance,Gutsy Pickaxe,145/189,Normal,Uncommon,Pokemon Astral Radiance,Gutsy Pickaxe #145,astral radiance | gutsy pickaxe | 145 |  | ungraded,2,1
Astral Radiance,Hisuian Heavy Ball,146/189,Normal,Uncommon,Pokemon Astral Radiance,Hisuian Heavy Ball #146,astral radiance | hisuian heavy ball | 146 |  | ungraded,2,1
Astral Radiance,Hisuian Heavy Ball,146/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Hisuian Heavy Ball [Reverse Holo] #146,astral radiance | hisuian heavy ball | 146 | reverse holo | ungraded,1,1
Astral Radiance,Jubilife Village,148/189,Normal,Uncommon,Pokemon Astral Radiance,Jubilife Village #148,astral radiance | jubilife village | 148 |  | ungraded,2,1
Astral Radiance,Jubilife Village,148/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Jubilife Village [Reverse Holo] #148,astral radiance | jubilife village | 148 | reverse holo | ungraded,2,1
Astral Radiance,Kamado,149/189,Normal,Uncommon,Pokemon Astral Radiance,Kamado #149,astral radiance | kamado | 149 |  | ungraded,2,1
Astral Radiance,Kamado,149/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Kamado [Reverse Holo] #149,astral radiance | kamado | 149 | reverse holo | ungraded,2,1
Astral Radiance,Roxanne,150/189,Normal,Uncommon,Pokemon Astral Radiance,Roxanne #150,astral radiance | roxanne | 150 |  | ungraded,1,1
Astral Radiance,Spicy Seasoned Curry,151/189,Normal,Uncommon,Pokemon Astral Radiance,Spicy Seasoned Curry #151,astral radiance | spicy seasoned curry | 151 |  | ungraded,2,1
Astral Radiance,Spicy Seasoned Curry,151/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Spicy Seasoned Curry [Reverse Holo] #151,astral radiance | spicy seasoned curry | 151 | reverse holo | ungraded,1,1
Astral Radiance,Supereffective Glasses,152/189,Normal,Uncommon,Pokemon Astral Radiance,Supereffective Glasses #152,astral radiance | supereffective glasses | 152 |  | ungraded,1,1
Astral Radiance,Sweet Honey,153/189,Normal,Uncommon,Pokemon Astral Radiance,Sweet Honey #153,astral radiance | sweet honey | 153 |  | ungraded,2,1
Astral Radiance,Sweet Honey,153/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Sweet Honey [Reverse Holo] #153,astral radiance | sweet honey | 153 | reverse holo | ungraded,2,1
Astral Radiance,Switch Cart,154/189,Normal,Uncommon,Pokemon Astral Radiance,Switch Cart #154,astral radiance | switch cart | 154 |  | ungraded,2,1
Astral Radiance,Switch Cart,154/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Switch Cart [Reverse Holo] #154,astral radiance | switch cart | 154 | reverse holo | ungraded,2,1
Astral Radiance,Temple of Sinnoh,155/189,Normal,Uncommon,Pokemon Astral Radiance,Temple of Sinnoh #155,astral radiance | temple of sinnoh | 155 |  | ungraded,1,1
Astral Radiance,Trekking Shoes,156/189,Normal,Uncommon,Pokemon Astral Radiance,Trekking Shoes #156,astral radiance | trekking shoes | 156 |  | ungraded,2,1
Astral Radiance,Trekking Shoes,156/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Trekking Shoes [Reverse Holo] #156,astral radiance | trekking shoes | 156 | reverse holo | ungraded,1,1
Astral Radiance,Unidentified Fossil,157/189,Normal,Uncommon,Pokemon Astral Radiance,Unidentified Fossil #157,astral radiance | unidentified fossil | 157 |  | ungraded,1,1
Astral Radiance,Unidentified Fossil,157/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Unidentified Fossil [Reverse Holo] #157,astral radiance | unidentified fossil | 157 | reverse holo | ungraded,1,1
Astral Radiance,Wait and See Turbo,158/189,Normal,Uncommon,Pokemon Astral Radiance,Wait and See Turbo #158,astral radiance | wait and see turbo | 158 |  | ungraded,1,1
Astral Radiance,Wait and See Turbo,158/189,Reverse Holo,Uncommon,Pokemon Astral Radiance,Wait and See Turbo [Reverse Holo] #158,astral radiance | wait and see turbo | 158 | reverse holo | ungraded,1,1
Astral Radiance,Zisu,159/189,Normal,Uncommon,Pokemon Astral Radiance,Zisu #159,astral radiance | zisu | 159 |  | ungraded,2,1
Astral Radiance,Beedrill V,160/189,Normal Holo,Rare Ultra,Pokemon Astral Radiance,Beedrill V [Holo] #160,astral radiance | beedrill v | 160 | holo | ungraded,1,0
Astral Radiance,Beedrill V,161/189,Normal Holo,Rare Ultra,Pokemon Astral Radiance,Beedrill V [Holo] #161,astral radiance | beedrill v | 161 | holo | ungraded,1,0
Astral Radiance,Hisuian Typhlosion V,169/189,Normal Holo,Rare Ultra,Pokemon Astral Radiance,Hisuian Typhlosion V [Holo] #169,astral radiance | hisuian typhlosion v | 169 | holo | ungraded,1,0
Astral Radiance,Origin Forme Dialga V,177/189,Normal Holo,Rare Ultra,Pokemon Astral Radiance,Origin Forme Dialga V [Holo] #177,astral radiance | origin forme dialga v | 177 | holo | ungraded,1,0
